ベンダ,GRAPHTEC Corporation
モデル,GL900
バージョン,Ver2.09
測定間隔,2ms
測定点数,5000        
トリガ点,1                    
開始時刻,2015-10-05,14:24:11
終了時刻,2015-10-05,14:24:21
トリガ時刻,2015-10-05,14:24:11
アンプ設定
CH,信号名,入力,レンジ,フィルタ,スパン
CH1, " CH 1",TEMP,TC_K,Off,300.000,-100.000,ﾟC
CH2, " CH 2",DC,1-5V,Off,401.000,1.000,kPa
CH3, " CH 3",DC,10V,Off,114.300,0.000,ml
Logic/Pulse,Off
XY1,On,CH3,CH2
XY2,Off,CH1,CH3
XY3,Off,CH1,CH1
XY4,Off,CH1,CH1

測定値
番号,日付,時間,us,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Alarm,AlarmOut
NO.,Date,Time,us,ﾟC,kPa,ml,,,,,
2771,2015/10/05,14:24:16,540000,+26.2,+185.8,+33.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2772,2015/10/05,14:24:16,542000,+26.1,+185.9,+33.20,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2773,2015/10/05,14:24:16,544000,+26.4,+185.7,+33.20,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2774,2015/10/05,14:24:16,546000,+26.1,+185.8,+33.19,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2775,2015/10/05,14:24:16,548000,+26.5,+185.6,+33.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2776,2015/10/05,14:24:16,550000,+26.4,+185.9,+33.20,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2777,2015/10/05,14:24:16,552000,+26.7,+185.4,+33.20,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2778,2015/10/05,14:24:16,554000,+27.0,+185.7,+33.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2779,2015/10/05,14:24:16,556000,+26.5,+185.6,+33.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2780,2015/10/05,14:24:16,558000,+26.2,+185.8,+33.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2781,2015/10/05,14:24:16,560000,+26.4,+185.6,+33.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2782,2015/10/05,14:24:16,562000,+26.3,+185.7,+33.20,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2783,2015/10/05,14:24:16,564000,+26.3,+185.6,+33.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2784,2015/10/05,14:24:16,566000,+26.5,+185.6,+33.25,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2785,2015/10/05,14:24:16,568000,+26.3,+185.5,+33.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2786,2015/10/05,14:24:16,570000,+26.2,+185.6,+33.24,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2787,2015/10/05,14:24:16,572000,+26.2,+185.6,+33.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2788,2015/10/05,14:24:16,574000,+26.2,+185.7,+33.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2789,2015/10/05,14:24:16,576000,+26.7,+185.4,+33.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2790,2015/10/05,14:24:16,578000,+25.9,+185.5,+33.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2791,2015/10/05,14:24:16,580000,+26.5,+185.6,+33.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2792,2015/10/05,14:24:16,582000,+26.0,+185.5,+33.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2793,2015/10/05,14:24:16,584000,+26.2,+185.5,+33.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2794,2015/10/05,14:24:16,586000,+26.0,+185.4,+33.24,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2795,2015/10/05,14:24:16,588000,+26.3,+185.6,+33.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2796,2015/10/05,14:24:16,590000,+26.2,+185.5,+33.23,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2797,2015/10/05,14:24:16,592000,+26.7,+185.7,+33.25,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2798,2015/10/05,14:24:16,594000,+26.1,+185.4,+33.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2799,2015/10/05,14:24:16,596000,+26.1,+185.5,+33.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2800,2015/10/05,14:24:16,598000,+26.4,+185.6,+33.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2801,2015/10/05,14:24:16,600000,+26.0,+185.6,+33.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2802,2015/10/05,14:24:16,602000,+26.0,+185.5,+33.23,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2803,2015/10/05,14:24:16,604000,+26.0,+185.4,+33.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2804,2015/10/05,14:24:16,606000,+26.1,+185.4,+33.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2805,2015/10/05,14:24:16,608000,+26.1,+185.5,+33.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2806,2015/10/05,14:24:16,610000,+26.1,+185.5,+33.20,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2807,2015/10/05,14:24:16,612000,+26.8,+185.5,+33.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2808,2015/10/05,14:24:16,614000,+26.4,+185.3,+33.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2809,2015/10/05,14:24:16,616000,+26.6,+185.4,+33.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2810,2015/10/05,14:24:16,618000,+26.1,+185.4,+33.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2811,2015/10/05,14:24:16,620000,+26.0,+185.4,+33.25,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2812,2015/10/05,14:24:16,622000,+26.0,+185.5,+33.24,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2813,2015/10/05,14:24:16,624000,+25.7,+185.4,+33.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2814,2015/10/05,14:24:16,626000,+26.3,+185.4,+33.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2815,2015/10/05,14:24:16,628000,+26.1,+185.4,+33.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2816,2015/10/05,14:24:16,630000,+26.2,+185.5,+33.23,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2817,2015/10/05,14:24:16,632000,+26.3,+185.5,+33.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2818,2015/10/05,14:24:16,634000,+26.3,+185.4,+33.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2819,2015/10/05,14:24:16,636000,+26.1,+185.3,+33.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2820,2015/10/05,14:24:16,638000,+26.0,+185.2,+33.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2821,2015/10/05,14:24:16,640000,+25.9,+185.6,+33.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2822,2015/10/05,14:24:16,642000,+25.9,+185.3,+33.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2823,2015/10/05,14:24:16,644000,+25.7,+185.3,+33.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2824,2015/10/05,14:24:16,646000,+25.7,+185.3,+33.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2825,2015/10/05,14:24:16,648000,+26.1,+185.4,+33.23,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2826,2015/10/05,14:24:16,650000,+26.4,+185.2,+33.23,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2827,2015/10/05,14:24:16,652000,+25.8,+185.4,+33.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2828,2015/10/05,14:24:16,654000,+26.2,+185.2,+33.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2829,2015/10/05,14:24:16,656000,+26.1,+185.3,+33.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2830,2015/10/05,14:24:16,658000,+26.1,+185.2,+33.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2831,2015/10/05,14:24:16,660000,+26.3,+185.4,+33.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2832,2015/10/05,14:24:16,662000,+25.7,+185.2,+33.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2833,2015/10/05,14:24:16,664000,+26.3,+185.3,+33.23,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2834,2015/10/05,14:24:16,666000,+25.6,+185.3,+33.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2835,2015/10/05,14:24:16,668000,+25.9,+185.4,+33.24,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2836,2015/10/05,14:24:16,670000,+25.7,+184.9,+33.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2837,2015/10/05,14:24:16,672000,+26.2,+185.3,+33.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2838,2015/10/05,14:24:16,674000,+26.0,+185.2,+33.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2839,2015/10/05,14:24:16,676000,+26.1,+185.2,+33.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2840,2015/10/05,14:24:16,678000,+25.4,+185.3,+33.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2841,2015/10/05,14:24:16,680000,+26.1,+185.3,+33.23,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2842,2015/10/05,14:24:16,682000,+25.8,+185.2,+33.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2843,2015/10/05,14:24:16,684000,+26.1,+185.2,+33.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2844,2015/10/05,14:24:16,686000,+26.0,+185.1,+33.20,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2845,2015/10/05,14:24:16,688000,+26.4,+185.2,+33.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2846,2015/10/05,14:24:16,690000,+26.1,+185.1,+33.19,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2847,2015/10/05,14:24:16,692000,+26.5,+185.4,+33.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2848,2015/10/05,14:24:16,694000,+26.2,+185.2,+33.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2849,2015/10/05,14:24:16,696000,+25.7,+185.1,+33.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2850,2015/10/05,14:24:16,698000,+26.3,+185.2,+33.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2851,2015/10/05,14:24:16,700000,+25.7,+185.1,+33.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2852,2015/10/05,14:24:16,702000,+26.0,+185.1,+33.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2853,2015/10/05,14:24:16,704000,+26.0,+185.2,+33.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2854,2015/10/05,14:24:16,706000,+26.4,+185.0,+33.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2855,2015/10/05,14:24:16,708000,+25.8,+185.1,+33.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2856,2015/10/05,14:24:16,710000,+25.7,+185.1,+33.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2857,2015/10/05,14:24:16,712000,+26.1,+185.0,+33.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2858,2015/10/05,14:24:16,714000,+26.6,+185.2,+33.19,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2859,2015/10/05,14:24:16,716000,+25.9,+185.1,+33.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2860,2015/10/05,14:24:16,718000,+25.6,+185.1,+33.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2861,2015/10/05,14:24:16,720000,+25.9,+185.1,+33.20,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2862,2015/10/05,14:24:16,722000,+25.6,+185.1,+33.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2863,2015/10/05,14:24:16,724000,+25.7,+185.3,+33.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2864,2015/10/05,14:24:16,726000,+25.7,+185.0,+33.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2865,2015/10/05,14:24:16,728000,+26.0,+185.2,+33.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2866,2015/10/05,14:24:16,730000,+25.8,+185.1,+33.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2867,2015/10/05,14:24:16,732000,+26.2,+185.0,+33.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2868,2015/10/05,14:24:16,734000,+25.7,+185.1,+33.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2869,2015/10/05,14:24:16,736000,+26.4,+185.1,+33.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2870,2015/10/05,14:24:16,738000,+25.7,+185.1,+33.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2871,2015/10/05,14:24:16,740000,+26.2,+185.1,+33.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2872,2015/10/05,14:24:16,742000,+25.8,+185.0,+33.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2873,2015/10/05,14:24:16,744000,+26.0,+185.1,+33.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2874,2015/10/05,14:24:16,746000,+25.3,+185.0,+33.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2875,2015/10/05,14:24:16,748000,+25.8,+185.1,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2876,2015/10/05,14:24:16,750000,+26.1,+184.9,+33.19,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2877,2015/10/05,14:24:16,752000,+26.1,+185.2,+33.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2878,2015/10/05,14:24:16,754000,+25.8,+184.9,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2879,2015/10/05,14:24:16,756000,+26.0,+185.0,+33.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2880,2015/10/05,14:24:16,758000,+26.0,+185.2,+33.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2881,2015/10/05,14:24:16,760000,+25.9,+185.0,+33.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2882,2015/10/05,14:24:16,762000,+25.7,+185.2,+33.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2883,2015/10/05,14:24:16,764000,+25.4,+185.1,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2884,2015/10/05,14:24:16,766000,+26.0,+185.1,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2885,2015/10/05,14:24:16,768000,+26.0,+184.9,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2886,2015/10/05,14:24:16,770000,+26.2,+184.8,+33.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2887,2015/10/05,14:24:16,772000,+26.2,+185.1,+33.11,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2888,2015/10/05,14:24:16,774000,+26.2,+185.1,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2889,2015/10/05,14:24:16,776000,+25.7,+185.0,+33.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2890,2015/10/05,14:24:16,778000,+26.3,+185.2,+33.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2891,2015/10/05,14:24:16,780000,+25.4,+185.0,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2892,2015/10/05,14:24:16,782000,+25.7,+185.1,+33.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2893,2015/10/05,14:24:16,784000,+25.8,+184.9,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2894,2015/10/05,14:24:16,786000,+25.7,+185.1,+33.11,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2895,2015/10/05,14:24:16,788000,+26.0,+184.9,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2896,2015/10/05,14:24:16,790000,+26.0,+185.1,+33.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2897,2015/10/05,14:24:16,792000,+25.9,+184.9,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2898,2015/10/05,14:24:16,794000,+26.1,+185.1,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2899,2015/10/05,14:24:16,796000,+25.7,+184.9,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2900,2015/10/05,14:24:16,798000,+25.9,+184.9,+33.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2901,2015/10/05,14:24:16,800000,+26.0,+185.1,+33.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2902,2015/10/05,14:24:16,802000,+25.5,+185.1,+33.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2903,2015/10/05,14:24:16,804000,+25.6,+184.9,+33.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2904,2015/10/05,14:24:16,806000,+25.6,+184.9,+33.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2905,2015/10/05,14:24:16,808000,+25.7,+185.1,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2906,2015/10/05,14:24:16,810000,+25.8,+184.9,+33.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2907,2015/10/05,14:24:16,812000,+26.2,+185.0,+33.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2908,2015/10/05,14:24:16,814000,+25.9,+184.9,+33.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2909,2015/10/05,14:24:16,816000,+26.1,+185.1,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2910,2015/10/05,14:24:16,818000,+25.4,+184.9,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2911,2015/10/05,14:24:16,820000,+26.0,+185.0,+33.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2912,2015/10/05,14:24:16,822000,+25.6,+184.8,+33.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2913,2015/10/05,14:24:16,824000,+25.6,+184.9,+33.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2914,2015/10/05,14:24:16,826000,+26.0,+184.9,+33.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2915,2015/10/05,14:24:16,828000,+26.0,+184.9,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2916,2015/10/05,14:24:16,830000,+26.0,+184.9,+33.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2917,2015/10/05,14:24:16,832000,+26.2,+184.9,+33.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2918,2015/10/05,14:24:16,834000,+26.2,+184.8,+33.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2919,2015/10/05,14:24:16,836000,+25.8,+184.9,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2920,2015/10/05,14:24:16,838000,+25.6,+184.9,+33.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2921,2015/10/05,14:24:16,840000,+26.2,+184.7,+33.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2922,2015/10/05,14:24:16,842000,+25.3,+184.9,+33.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2923,2015/10/05,14:24:16,844000,+25.6,+184.8,+33.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2924,2015/10/05,14:24:16,846000,+26.1,+184.9,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2925,2015/10/05,14:24:16,848000,+25.9,+184.9,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2926,2015/10/05,14:24:16,850000,+26.1,+184.9,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2927,2015/10/05,14:24:16,852000,+25.7,+184.8,+33.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2928,2015/10/05,14:24:16,854000,+26.1,+184.8,+33.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2929,2015/10/05,14:24:16,856000,+25.4,+184.7,+33.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2930,2015/10/05,14:24:16,858000,+25.6,+184.7,+33.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2931,2015/10/05,14:24:16,860000,+25.8,+184.9,+33.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2932,2015/10/05,14:24:16,862000,+25.6,+184.8,+33.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2933,2015/10/05,14:24:16,864000,+25.6,+184.8,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2934,2015/10/05,14:24:16,866000,+25.6,+184.9,+33.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2935,2015/10/05,14:24:16,868000,+26.2,+184.9,+33.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2936,2015/10/05,14:24:16,870000,+26.0,+184.6,+33.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2937,2015/10/05,14:24:16,872000,+25.7,+184.8,+33.11,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2938,2015/10/05,14:24:16,874000,+26.3,+184.6,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2939,2015/10/05,14:24:16,876000,+25.7,+184.8,+33.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2940,2015/10/05,14:24:16,878000,+25.6,+184.8,+33.11,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2941,2015/10/05,14:24:16,880000,+25.7,+184.6,+33.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2942,2015/10/05,14:24:16,882000,+25.6,+184.8,+33.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2943,2015/10/05,14:24:16,884000,+25.1,+184.6,+33.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2944,2015/10/05,14:24:16,886000,+25.4,+184.6,+33.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2945,2015/10/05,14:24:16,888000,+26.1,+184.8,+33.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2946,2015/10/05,14:24:16,890000,+25.8,+184.7,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2947,2015/10/05,14:24:16,892000,+26.1,+184.8,+33.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2948,2015/10/05,14:24:16,894000,+25.7,+184.7,+33.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2949,2015/10/05,14:24:16,896000,+25.7,+184.9,+33.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2950,2015/10/05,14:24:16,898000,+25.7,+184.7,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2951,2015/10/05,14:24:16,900000,+25.8,+184.9,+33.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2952,2015/10/05,14:24:16,902000,+25.0,+184.8,+33.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2953,2015/10/05,14:24:16,904000,+25.4,+184.9,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2954,2015/10/05,14:24:16,906000,+25.4,+184.7,+33.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2955,2015/10/05,14:24:16,908000,+25.9,+184.8,+33.11,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2956,2015/10/05,14:24:16,910000,+25.7,+184.6,+33.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2957,2015/10/05,14:24:16,912000,+25.9,+184.8,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2958,2015/10/05,14:24:16,914000,+25.7,+184.6,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2959,2015/10/05,14:24:16,916000,+25.7,+184.9,+33.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2960,2015/10/05,14:24:16,918000,+25.7,+184.7,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2961,2015/10/05,14:24:16,920000,+25.5,+184.8,+33.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2962,2015/10/05,14:24:16,922000,+25.9,+184.6,+33.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2963,2015/10/05,14:24:16,924000,+26.0,+184.7,+33.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2964,2015/10/05,14:24:16,926000,+26.1,+184.7,+33.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2965,2015/10/05,14:24:16,928000,+25.4,+184.6,+33.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2966,2015/10/05,14:24:16,930000,+25.5,+184.6,+33.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2967,2015/10/05,14:24:16,932000,+25.7,+184.7,+33.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2968,2015/10/05,14:24:16,934000,+25.7,+184.7,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2969,2015/10/05,14:24:16,936000,+26.1,+184.6,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2970,2015/10/05,14:24:16,938000,+25.6,+184.5,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2971,2015/10/05,14:24:16,940000,+25.4,+184.8,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2972,2015/10/05,14:24:16,942000,+25.6,+184.6,+33.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2973,2015/10/05,14:24:16,944000,+26.0,+184.7,+33.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2974,2015/10/05,14:24:16,946000,+25.7,+184.4,+33.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
2975,2015/10/05,14:24:16,948000,+25.9,+184.7,+33.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
